"nome_cient","Freq","total","categoria","prop","endemicas","coords.x1","coords.x2","buffer.size"
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-53.742064,0.208579000000043,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-54.8396119999999,-2.68920699999995,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-60.228983,-3.76850899999994,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-65.183345,-10.1018329999999,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-54.220499,-1.43929599999996,5
"Zeyheria tuberculosa",1,5,"VU",0.2,"nao endemica",-44.026578,-5.66837899999996,5
"Zeyheria tuberculosa",1,5,"VU",0.2,"nao endemica",-45.0105379999999,-6.54280799999998,5
"Zeyheria tuberculosa",1,5,"VU",0.2,"nao endemica",-45.906266,-4.32807399999996,5
"Zeyheria tuberculosa",1,5,"VU",0.2,"nao endemica",-44.05,-5.79999999999995,5
"Zeyheria tuberculosa",1,5,"VU",0.2,"nao endemica",-46.0056959999999,-5.25807799999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.9291459999999,-2.94115799999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-72.7,-9.09999999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-46.4333329999999,-2.71666699999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-60.3166669999999,-2.68333299999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-46.4299999999999,-2.71999999999997,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-60.0516719999999,-2.98199499999993,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-65.968737,0.310170000000028,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-73.364865,-7.50291899999996,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-47.2350729999999,-7.81023899999997,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-69.406627,-9.80022899999994,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-62.634574,-7.35207799999995,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-53.6347519999999,-6.85989199999995,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-48.459481,-1.27113699999995,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-50.302602,-5.98228499999993,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-61.416667,3.36666700000006,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-65.522035,-4.46096099999994,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-65.522035,-4.46096099999994,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-66.9999999999999,-0.999999999999943,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-48.798889,-2.18055599999997,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-59.9329999999999,-2.96699999999993,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Oxypetalum ekblomii",1,1,"EN",1,"nao endemica",-55.88193,-15.485744,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-59.9329999999999,-2.96699999999993,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-57.216667,-3.03333299999997,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-55.938825,-1.66466899999995,5
"Hymenolobium excelsum",1,16,"VU",0.0625,"endemic",-48.5044,-1.45579999999995,5
"Pouteria petiolata",2,5,"VU",0.4,"endemic",-62,-11.416667,5
"Pouteria petiolata",2,5,"VU",0.4,"endemic",-59.4,-10.1999999999999,5
"Pouteria petiolata",2,5,"VU",0.4,"endemic",-59.4,-10.1999999999999,5
"Pouteria petiolata",2,5,"VU",0.4,"endemic",-59.966667,-2.88333299999994,5
"Pouteria petiolata",2,5,"VU",0.4,"endemic",-58.9999999999999,-2.41666699999996,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-63.36756,-8.98426999999998,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-51.783333,0.533333000000027,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-72.27,-9.04999999999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-54.2499999999999,-1.91999999999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.980355,-2.88695899999993,5
"Fridericia crassa",1,2,"VU",0.5,"nao endemica",-44.92,-5.41999999999996,5
"Fridericia crassa",1,2,"VU",0.5,"nao endemica",-44.9,-5.39999999999998,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-68.8,-10.8,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-53.58102,-16.960186,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-56.08,-15.8699999999999,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-53.58102,-16.960186,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-55.559404,-15.1762709999999,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-54.97,-15.97,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-55.559404,-15.1762709999999,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-55.88193,-15.485744,5
"Hyptis frondosa",3,8,"VU",0.375,"nao endemica",-55.8041669999999,-15.2902779999999,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-49.8624129999999,-3.81737099999998,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.1999999999999,-14.6,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.9587779999999,-14.558083,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-53.482831,-17.94593,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.6581449999999,-15.107767,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.88193,-15.485744,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.666667,-14.65,5
"Streblacanthus dubiosus",1,1,"EN",1,"nao endemica",-68.6039,-9.41029999999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-44.298103,-2.63025799999997,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-49.65,-3.74999999999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-47.42,-7.12999999999994,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-72.8710799999999,-7.47700199999997,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-59.9291459999999,-2.94115799999997,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-71.3699999999999,-8.45999999999998,5
"Diplusodon gracilis",1,1,"CR",1,"endemic",-46.66,-11.6399999999999,5
"Heteropsis flexuosa",2,54,"VU",0.037037037037037,"nao endemica",-59.966667,-2.88333299999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-51.3337809999999,-5.97248299999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-50.063937,-5.66283399999998,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.457734,-3.83325999999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.906266,-4.32807399999996,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.906266,-4.32807399999996,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-50.2868999999999,-6.04189999999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-44.298102,-2.63025699999997,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-51.921644,-2.64673599999998,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-50.063937,-5.66283299999998,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-49.733333,-3.86666699999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-44.298103,-2.63025799999997,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-50.5781459999999,-6.11245299999996,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-51.921644,-2.64673599999998,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-47.614972,-5.31033399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-47.42,-7.12999999999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.906266,-4.32807299999996,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-48.45948,-1.27113599999996,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-47.267728,-1.11458599999997,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-46.202908,-4.45268999999996,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.1727569999999,-3.08684299999993,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.45948,-1.27113599999996,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.795296,-15.3823459999999,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.83,-15.41,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-60.17,-12.7499999999999,5
"Jacaranda egleri",2,2,"CR",1,"endemic",-57.33,-7.74999999999994,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-54.9376589999999,-2.67343999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-68.9999999999999,-9.32999999999993,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-62.4416669999999,-2.22361099999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.9291459999999,-2.94115799999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-53.6153899999999,-2.16705899999994,5
"Hyptis arenaria",1,4,"VU",0.25,"endemic",-46.5332999999999,-10.9333,5
"Hyptis arenaria",1,4,"VU",0.25,"endemic",-47.1422219999999,-11.146667,5
"Hyptis arenaria",1,4,"VU",0.25,"endemic",-46.6472679999999,-11.5418329999999,5
"Hyptis arenaria",1,4,"VU",0.25,"endemic",-47.6167,-11.4333,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.97,-2.87999999999994,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-68.8,-10.85,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-53.6153899999999,-2.16705899999994,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-44.41,-2.40999999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-54.9376589999999,-2.67343999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-67.8,-10.4999999999999,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-68.8,-10.8,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-55.1940489999999,-2.67343999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.73,-2.40999999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.763889,-2.40722199999993,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-48.58,-2.66999999999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-44.3,-2.52999999999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-53.6347519999999,-6.85989199999995,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-60.952778,-2.62749999999994,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-56.3873169999999,-10.250459,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-55.6999999999999,-5.89999999999998,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-60.001705,-3.08440099999996,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.2795409999999,-1.43295299999994,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-50.572559,-1.19545199999993,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-59.980355,-2.88695999999993,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-69.306348,-10.078968,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-63.05,-11.1999999999999,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-57.240753,0.256480000000067,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-53.6153899999999,-2.16705899999994,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-61.416667,3.36666700000006,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-49.73,-3.91999999999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-69.216667,-10.1166669999999,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-54.9376589999999,-2.67343999999997,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-46.786506,-1.20092199999993,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-47.836382,-1.34383899999995,5
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.9291459999999,-2.94115799999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-54.9376589999999,-2.67343999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-60.022307,-1.43709399999995,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-50.1371149999999,-7.74818399999998,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-63.05,-11.1999999999999,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-63.05,-11.1999999999999,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-71.414585,-8.39341399999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.85,-2.38329999999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-62.634574,-7.35207799999995,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.85,-2.38329999999996,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-67.7499999999999,-10.4999999999999,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-59.966667,-2.88333299999994,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-70.77,-8.15999999999997,5
"Hymenaea parvifolia",12,99,"VU",0.121212121212121,"nao endemica",-72.7,-9.11999999999995,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-70.77,-8.15999999999997,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-69.9999999999999,-8.74999999999994,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-49.2499999999999,-5.57999999999993,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.3214829999999,-5.62398399999995,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-44.298103,-2.63025799999997,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-45.906266,-4.32807399999996,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-54.9376589999999,-2.67343999999997,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-59.9291459999999,-2.94115799999997,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-58.781627,-3.28478199999995,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-62.818482,-10.1824109999999,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-68.731216,-10.7479739999999,5
"Swietenia macrophylla",3,33,"VU",0.0909090909090909,"nao endemica",-58.781627,-3.28478199999995,5
"Jacaranda egleri",2,2,"CR",1,"endemic",-61.8199999999999,-8.11999999999995,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.04,-15.0099999999999,5
"Pilocarpus microphyllus",1,35,"EN",0.0285714285714286,"nao endemica",-47.2350729999999,-7.81023899999997,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-48.531598,-0.66488499999997,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-65.7166999999999,-1.83329999999995,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-59.980355,-2.88695999999993,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-59.980355,-2.88695999999993,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-52.3,-14.6999999999999,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-56.3,-14.42,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.88193,-15.485744,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-52.325033,-14.7476849999999,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.88193,-15.485744,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.88193,-15.485744,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-59.980355,-2.88695999999993,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-50.572559,-1.19545199999993,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-68.14,-9.72999999999996,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.14,-14.3799999999999,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-52.3,-14.6999999999999,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-51.7499999999999,-11.28,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-55.4499999999999,-14.6833329999999,5
"Virola surinamensis",11,149,"VU",0.0738255033557047,"nao endemica",-47.0979829999999,-7.81023899999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-54.9376589999999,-2.67343999999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-60.001705,-3.08440099999996,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-55.4999999999999,-5.49999999999994,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-55.6999999999999,-5.89999999999998,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-63.1,-4.09999999999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-55.295039,-4.37241299999994,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-51.8,-0.0999999999999659,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-68.7,-9.09999999999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-65.522035,-4.46096099999994,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-67.9999999999999,-3.09999999999997,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-65.522035,-4.46096099999994,5
"Anemopaegma arvense",18,66,"EN",0.272727272727273,"nao endemica",-51.7499999999999,-11.283333,5
"Bertholletia excelsa",14,115,"VU",0.121739130434783,"endemic",-48.9,-1.62999999999994,5
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-50.4999999999999,-10.4999999999999,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-53.742064,0.208579000000043,7
"Virola surinamensis",13,149,"VU",0.087248322147651,"nao endemica",-72.7,-7.59999999999997,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-61.833333,-9.24999999999994,7
"Virola surinamensis",13,149,"VU",0.087248322147651,"nao endemica",-48.45948,-1.27113599999996,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-58.74,-11.3799999999999,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-63.33,-10.03,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-55.1940489999999,-2.67343999999997,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-63.047291,-8.39319199999994,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-59.5050699999999,-16.1375169999999,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-44.298103,-2.63025799999997,7
"Anemia trichorhiza",3,5,"VU",0.6,"nao endemica",-52.325032,-14.7476849999999,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-49.53,-3.49999999999994,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-49.8624129999999,-3.81737099999998,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-59.966667,-2.88333299999994,7
"Anemopaegma arvense",22,66,"EN",0.333333333333333,"nao endemica",-55.881929,-15.485743,7
"Carapichea ipecacuanha",6,21,"VU",0.285714285714286,"nao endemica",-57.483333,-14.616667,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-58.74,-11.3799999999999,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-68.4999999999999,-10.65,7
"Anemopaegma arvense",22,66,"EN",0.333333333333333,"nao endemica",-55.88193,-15.485744,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-61.833333,-9.24999999999994,7
"Anemopaegma arvense",22,66,"EN",0.333333333333333,"nao endemica",-55.88193,-15.485744,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-68.264268,-10.078968,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-55.1940489999999,-2.67343999999997,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-63.05,-10.1833329999999,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-53.67,-11.0799999999999,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-63.0801779999999,-12.469846,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-68.8,-10.85,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-63.3199999999999,0.82000000000005,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-55.1940489999999,-2.67343999999997,7
"Anemopaegma arvense",22,66,"EN",0.333333333333333,"nao endemica",-55.83,-15.41,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-62.643211,-11.3077779999999,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-56.245642,-5.03866999999997,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-49.8624129999999,-3.81737099999998,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-59.6939179999999,-10.299684,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-60.266667,-3.38333299999994,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-51.8666669999999,-11.1999999999999,7
"Pleonotoma bracteata",1,14,"VU",0.0714285714285714,"endemic",-55.1940489999999,-2.67343999999997,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-55.816389,-9.45277799999997,7
"Anemia trichorhiza",3,5,"VU",0.6,"nao endemica",-52.636656,-15.3322709999999,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-63.65,-10.583333,7
"Carapichea ipecacuanha",6,21,"VU",0.285714285714286,"nao endemica",-58.1333329999999,-15.1333329999999,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-59.9291459999999,-2.94115799999997,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-49.55,-8.29999999999995,7
"Carapichea ipecacuanha",6,21,"VU",0.285714285714286,"nao endemica",-48.459481,-1.27113699999995,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-63.047291,-8.39319199999994,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-68.8,-10.85,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-59.97,-2.88999999999993,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-69.306348,-10.078968,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-68.204561,-9.56342299999994,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-61.811966,-10.393478,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-59.6939179999999,-10.299684,7
"Mezilaurus itauba",6,91,"VU",0.0659340659340659,"nao endemica",-54.9376589999999,-2.67343999999997,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-63.0801779999999,-12.469846,7
"Amburana acreana",3,15,"VU",0.2,"endemic",-62.4999999999999,-11.42,7
"Anemopaegma arvense",22,66,"EN",0.333333333333333,"nao endemica",-55.1689,-15.5466999999999,7
"Cedrela odorata",14,45,"VU",0.311111111111111,"nao endemica",-66.067698,-2.24414799999994,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-51.8,-12.8,7
"Apuleia leiocarpa",33,116,"VU",0.28448275862069,"nao endemica",-72.78,-8.31999999999994,7
"Heteropsis flexuosa",5,54,"VU",0.0925925925925926,"nao endemica",-63.4,3.33333300000004,7
